# Engine event dates; generated by tools/ExportEngineEventDates.java.
# Holy days: 1980-2050; recurrences only outside captured years 2000-2030.
# Calculated dates, not official holiday declarations.
# columns=id,date
sil	1992-06-29
calculated:buddhist_lent_candles_making_day	1992-07-07
sil	1992-07-07
calculated:the_ordained_dragon_monk	1992-07-13
sil	1992-07-14
calculated:beginning_buddhist_lent	1992-07-15
sil	1992-07-22
sil	1992-07-29
sil	1992-08-06
sil	1992-08-13
sil	1992-08-21
sil	1992-08-27
sil	1992-09-04
sil	1992-09-11
calculated:ben_1	1992-09-12
calculated:ben_2	1992-09-13
calculated:ben_3	1992-09-14
calculated:ben_4	1992-09-15
calculated:ben_5	1992-09-16
calculated:ben_6	1992-09-17
calculated:ben_7	1992-09-18
calculated:ben_8	1992-09-19
sil	1992-09-19
calculated:ben_9	1992-09-20
calculated:ben_10	1992-09-21
calculated:ben_11	1992-09-22
calculated:ben_12	1992-09-23
calculated:ben_13	1992-09-24
calculated:pchum_ben_festival	1992-09-25
calculated:pchum_ben_festival	1992-09-26
sil	1992-09-26
calculated:pchum_ben_festival	1992-09-27
sil	1992-10-04
calculated:ending_buddhist_lent	1992-10-11
sil	1992-10-11
calculated:kathen_kal	1992-10-12
sil	1992-10-19
sil	1992-10-25
sil	1992-11-02
calculated:water_festival	1992-11-08
calculated:water_festival	1992-11-09
sil	1992-11-09
calculated:water_festival	1992-11-10
sil	1992-11-17
sil	1992-11-24
sil	1992-12-02
sil	1992-12-09
sil	1992-12-17
sil	1992-12-23
calculated:christmas_day	1992-12-25
sil	1992-12-31
calculated:new_year_day	1993-01-01
sil	1993-01-07
sil	1993-01-15
sil	1993-01-22
sil	1993-01-30
calculated:meak_bochea	1993-02-06
sil	1993-02-06
calculated:valentine_day	1993-02-14
sil	1993-02-14
sil	1993-02-20
sil	1993-02-28
sil	1993-03-07
sil	1993-03-15
sil	1993-03-22
sil	1993-03-30
sil	1993-04-06
calculated:khmer_new_year_1	1993-04-13
calculated:khmer_new_year_2	1993-04-14
sil	1993-04-14
calculated:khmer_new_year_2	1993-04-15
calculated:khmer_new_year_3	1993-04-16
sil	1993-04-20
sil	1993-04-28
calculated:visak_bochea	1993-05-05
sil	1993-05-05
calculated:royal_ploughing_ceremony	1993-05-09
sil	1993-05-13
sil	1993-05-20
sil	1993-05-28
sil	1993-06-04
sil	1993-06-12
sil	1993-06-18
sil	1993-06-26
sil	1993-07-03
sil	1993-07-11
sil	1993-07-18
calculated:buddhist_lent_candles_making_day	1993-07-26
sil	1993-07-26
calculated:the_ordained_dragon_monk	1993-08-01
sil	1993-08-02
calculated:beginning_buddhist_lent	1993-08-03
sil	1993-08-10
sil	1993-08-17
sil	1993-08-25
sil	1993-09-01
sil	1993-09-09
sil	1993-09-15
sil	1993-09-23
sil	1993-09-30
calculated:ben_1	1993-10-01
calculated:ben_2	1993-10-02
calculated:ben_3	1993-10-03
calculated:ben_4	1993-10-04
calculated:ben_5	1993-10-05
calculated:ben_6	1993-10-06
calculated:ben_7	1993-10-07
calculated:ben_8	1993-10-08
sil	1993-10-08
calculated:ben_9	1993-10-09
calculated:ben_10	1993-10-10
calculated:ben_11	1993-10-11
calculated:ben_12	1993-10-12
calculated:ben_13	1993-10-13
calculated:pchum_ben_festival	1993-10-14
calculated:pchum_ben_festival	1993-10-15
sil	1993-10-15
calculated:pchum_ben_festival	1993-10-16
sil	1993-10-23
calculated:ending_buddhist_lent	1993-10-30
sil	1993-10-30
calculated:kathen_kal	1993-10-31
sil	1993-11-07
sil	1993-11-13
sil	1993-11-21
calculated:water_festival	1993-11-27
calculated:water_festival	1993-11-28
sil	1993-11-28
calculated:water_festival	1993-11-29
sil	1993-12-06
sil	1993-12-13
sil	1993-12-21
calculated:christmas_day	1993-12-25
sil	1993-12-28
calculated:new_year_day	1994-01-01
sil	1994-01-05
sil	1994-01-11
sil	1994-01-19
sil	1994-01-26
sil	1994-02-03
sil	1994-02-10
calculated:valentine_day	1994-02-14
sil	1994-02-18
calculated:meak_bochea	1994-02-25
sil	1994-02-25
sil	1994-03-05
sil	1994-03-11
sil	1994-03-19
sil	1994-03-26
sil	1994-04-03
sil	1994-04-10
calculated:khmer_new_year_1	1994-04-14
calculated:khmer_new_year_2	1994-04-15
calculated:khmer_new_year_3	1994-04-16
sil	1994-04-18
sil	1994-04-25
sil	1994-05-03
sil	1994-05-09
sil	1994-05-17
calculated:visak_bochea	1994-05-24
sil	1994-05-24
calculated:royal_ploughing_ceremony	1994-05-28
sil	1994-06-01
sil	1994-06-08
sil	1994-06-16
sil	1994-06-23
sil	1994-07-01
sil	1994-07-08
calculated:buddhist_lent_candles_making_day	1994-07-16
sil	1994-07-16
calculated:the_ordained_dragon_monk	1994-07-22
sil	1994-07-23
calculated:beginning_buddhist_lent	1994-07-24
sil	1994-07-31
sil	1994-08-07
sil	1994-08-15
sil	1994-08-22
sil	1994-08-30
sil	1994-09-05
sil	1994-09-13
sil	1994-09-20
calculated:ben_1	1994-09-21
calculated:ben_2	1994-09-22
calculated:ben_3	1994-09-23
calculated:ben_4	1994-09-24
calculated:ben_5	1994-09-25
calculated:ben_6	1994-09-26
calculated:ben_7	1994-09-27
calculated:ben_8	1994-09-28
sil	1994-09-28
calculated:ben_9	1994-09-29
calculated:ben_10	1994-09-30
calculated:ben_11	1994-10-01
calculated:ben_12	1994-10-02
calculated:ben_13	1994-10-03
calculated:pchum_ben_festival	1994-10-04
calculated:pchum_ben_festival	1994-10-05
sil	1994-10-05
calculated:pchum_ben_festival	1994-10-06
sil	1994-10-13
calculated:ending_buddhist_lent	1994-10-20
sil	1994-10-20
calculated:kathen_kal	1994-10-21
sil	1994-10-28
sil	1994-11-03
sil	1994-11-11
calculated:water_festival	1994-11-17
calculated:water_festival	1994-11-18
sil	1994-11-18
calculated:water_festival	1994-11-19
sil	1994-11-26
sil	1994-12-03
sil	1994-12-11
sil	1994-12-18
calculated:christmas_day	1994-12-25
sil	1994-12-26
calculated:new_year_day	1995-01-01
sil	1995-01-01
sil	1995-01-09
sil	1995-01-16
sil	1995-01-24
sil	1995-01-31
sil	1995-02-08
calculated:valentine_day	1995-02-14
calculated:meak_bochea	1995-02-15
sil	1995-02-15
sil	1995-02-23
sil	1995-03-01
sil	1995-03-09
sil	1995-03-16
sil	1995-03-24
sil	1995-03-31
sil	1995-04-08
calculated:khmer_new_year_1	1995-04-14
calculated:khmer_new_year_2	1995-04-15
sil	1995-04-15
calculated:khmer_new_year_3	1995-04-16
sil	1995-04-23
sil	1995-04-29
sil	1995-05-07
calculated:visak_bochea	1995-05-14
sil	1995-05-14
calculated:royal_ploughing_ceremony	1995-05-18
sil	1995-05-22
sil	1995-05-29
sil	1995-06-06
sil	1995-06-13
sil	1995-06-21
sil	1995-06-27
calculated:buddhist_lent_candles_making_day	1995-07-05
sil	1995-07-05
calculated:the_ordained_dragon_monk	1995-07-11
sil	1995-07-12
calculated:beginning_buddhist_lent	1995-07-13
sil	1995-07-20
sil	1995-07-27
sil	1995-08-04
sil	1995-08-11
sil	1995-08-19
sil	1995-08-25
sil	1995-09-02
sil	1995-09-09
calculated:ben_1	1995-09-10
calculated:ben_2	1995-09-11
calculated:ben_3	1995-09-12
calculated:ben_4	1995-09-13
calculated:ben_5	1995-09-14
calculated:ben_6	1995-09-15
calculated:ben_7	1995-09-16
calculated:ben_8	1995-09-17
sil	1995-09-17
calculated:ben_9	1995-09-18
calculated:ben_10	1995-09-19
calculated:ben_11	1995-09-20
calculated:ben_12	1995-09-21
calculated:ben_13	1995-09-22
calculated:pchum_ben_festival	1995-09-23
calculated:pchum_ben_festival	1995-09-24
sil	1995-09-24
calculated:pchum_ben_festival	1995-09-25
sil	1995-10-02
calculated:ending_buddhist_lent	1995-10-09
sil	1995-10-09
calculated:kathen_kal	1995-10-10
sil	1995-10-17
sil	1995-10-23
sil	1995-10-31
calculated:water_festival	1995-11-06
calculated:water_festival	1995-11-07
sil	1995-11-07
calculated:water_festival	1995-11-08
sil	1995-11-15
sil	1995-11-22
sil	1995-11-30
sil	1995-12-07
sil	1995-12-15
sil	1995-12-21
calculated:christmas_day	1995-12-25
sil	1995-12-29
calculated:new_year_day	1996-01-01
sil	1996-01-05
sil	1996-01-13
sil	1996-01-20
sil	1996-01-28
calculated:meak_bochea	1996-02-04
sil	1996-02-04
sil	1996-02-12
calculated:valentine_day	1996-02-14
sil	1996-02-18
sil	1996-02-26
sil	1996-03-04
sil	1996-03-12
sil	1996-03-19
sil	1996-03-27
sil	1996-04-03
sil	1996-04-11
calculated:khmer_new_year_1	1996-04-13
calculated:khmer_new_year_2	1996-04-14
calculated:khmer_new_year_3	1996-04-15
sil	1996-04-17
sil	1996-04-25
calculated:visak_bochea	1996-05-02
sil	1996-05-02
calculated:royal_ploughing_ceremony	1996-05-06
sil	1996-05-10
sil	1996-05-17
sil	1996-05-25
sil	1996-06-01
sil	1996-06-09
sil	1996-06-15
sil	1996-06-23
sil	1996-06-30
sil	1996-07-08
sil	1996-07-15
calculated:buddhist_lent_candles_making_day	1996-07-23
sil	1996-07-23
calculated:the_ordained_dragon_monk	1996-07-29
sil	1996-07-30
calculated:beginning_buddhist_lent	1996-07-31
sil	1996-08-07
sil	1996-08-14
sil	1996-08-22
sil	1996-08-29
sil	1996-09-06
sil	1996-09-12
sil	1996-09-20
sil	1996-09-27
calculated:ben_1	1996-09-28
calculated:ben_2	1996-09-29
calculated:ben_3	1996-09-30
calculated:ben_4	1996-10-01
calculated:ben_5	1996-10-02
calculated:ben_6	1996-10-03
calculated:ben_7	1996-10-04
calculated:ben_8	1996-10-05
sil	1996-10-05
calculated:ben_9	1996-10-06
calculated:ben_10	1996-10-07
calculated:ben_11	1996-10-08
calculated:ben_12	1996-10-09
calculated:ben_13	1996-10-10
calculated:pchum_ben_festival	1996-10-11
calculated:pchum_ben_festival	1996-10-12
sil	1996-10-12
calculated:pchum_ben_festival	1996-10-13
sil	1996-10-20
calculated:ending_buddhist_lent	1996-10-27
sil	1996-10-27
calculated:kathen_kal	1996-10-28
sil	1996-11-04
sil	1996-11-10
sil	1996-11-18
calculated:water_festival	1996-11-24
calculated:water_festival	1996-11-25
sil	1996-11-25
calculated:water_festival	1996-11-26
sil	1996-12-03
sil	1996-12-10
sil	1996-12-18
calculated:christmas_day	1996-12-25
sil	1996-12-25
calculated:new_year_day	1997-01-01
sil	1997-01-02
sil	1997-01-08
sil	1997-01-16
sil	1997-01-23
sil	1997-01-31
sil	1997-02-07
calculated:valentine_day	1997-02-14
sil	1997-02-15
calculated:meak_bochea	1997-02-22
sil	1997-02-22
sil	1997-03-02
sil	1997-03-08
sil	1997-03-16
sil	1997-03-23
sil	1997-03-31
sil	1997-04-07
calculated:khmer_new_year_1	1997-04-13
calculated:khmer_new_year_2	1997-04-14
calculated:khmer_new_year_2	1997-04-15
sil	1997-04-15
calculated:khmer_new_year_3	1997-04-16
sil	1997-04-22
sil	1997-04-30
sil	1997-05-06
sil	1997-05-14
calculated:visak_bochea	1997-05-21
sil	1997-05-21
calculated:royal_ploughing_ceremony	1997-05-25
sil	1997-05-29
sil	1997-06-05
sil	1997-06-13
sil	1997-06-20
sil	1997-06-28
sil	1997-07-04
calculated:buddhist_lent_candles_making_day	1997-07-12
sil	1997-07-12
calculated:the_ordained_dragon_monk	1997-07-18
sil	1997-07-19
calculated:beginning_buddhist_lent	1997-07-20
sil	1997-07-27
sil	1997-08-03
sil	1997-08-11
sil	1997-08-18
sil	1997-08-26
sil	1997-09-01
sil	1997-09-09
sil	1997-09-16
calculated:ben_1	1997-09-17
calculated:ben_2	1997-09-18
calculated:ben_3	1997-09-19
calculated:ben_4	1997-09-20
calculated:ben_5	1997-09-21
calculated:ben_6	1997-09-22
calculated:ben_7	1997-09-23
calculated:ben_8	1997-09-24
sil	1997-09-24
calculated:ben_9	1997-09-25
calculated:ben_10	1997-09-26
calculated:ben_11	1997-09-27
calculated:ben_12	1997-09-28
calculated:ben_13	1997-09-29
calculated:pchum_ben_festival	1997-09-30
calculated:pchum_ben_festival	1997-10-01
sil	1997-10-01
calculated:pchum_ben_festival	1997-10-02
sil	1997-10-09
calculated:ending_buddhist_lent	1997-10-16
sil	1997-10-16
calculated:kathen_kal	1997-10-17
sil	1997-10-24
sil	1997-10-30
sil	1997-11-07
calculated:water_festival	1997-11-13
calculated:water_festival	1997-11-14
sil	1997-11-14
calculated:water_festival	1997-11-15
sil	1997-11-22
sil	1997-11-29
sil	1997-12-07
sil	1997-12-14
sil	1997-12-22
calculated:christmas_day	1997-12-25
sil	1997-12-28
calculated:new_year_day	1998-01-01
sil	1998-01-05
sil	1998-01-12
sil	1998-01-20
sil	1998-01-27
sil	1998-02-04
calculated:meak_bochea	1998-02-11
sil	1998-02-11
calculated:valentine_day	1998-02-14
sil	1998-02-19
sil	1998-02-25
sil	1998-03-05
sil	1998-03-12
sil	1998-03-20
sil	1998-03-27
sil	1998-04-04
sil	1998-04-11
calculated:khmer_new_year_1	1998-04-14
calculated:khmer_new_year_2	1998-04-15
calculated:khmer_new_year_3	1998-04-16
sil	1998-04-19
sil	1998-04-25
sil	1998-05-03
calculated:visak_bochea	1998-05-10
sil	1998-05-10
calculated:royal_ploughing_ceremony	1998-05-14
sil	1998-05-18
sil	1998-05-25
sil	1998-06-02
sil	1998-06-09
sil	1998-06-17
sil	1998-06-23
calculated:buddhist_lent_candles_making_day	1998-07-01
sil	1998-07-01
calculated:the_ordained_dragon_monk	1998-07-07
sil	1998-07-08
calculated:beginning_buddhist_lent	1998-07-09
sil	1998-07-16
sil	1998-07-23
sil	1998-07-31
sil	1998-08-07
sil	1998-08-15
sil	1998-08-21
sil	1998-08-29
sil	1998-09-05
calculated:ben_1	1998-09-06
calculated:ben_2	1998-09-07
calculated:ben_3	1998-09-08
calculated:ben_4	1998-09-09
calculated:ben_5	1998-09-10
calculated:ben_6	1998-09-11
calculated:ben_7	1998-09-12
calculated:ben_8	1998-09-13
sil	1998-09-13
calculated:ben_9	1998-09-14
calculated:ben_10	1998-09-15
calculated:ben_11	1998-09-16
calculated:ben_12	1998-09-17
calculated:ben_13	1998-09-18
calculated:pchum_ben_festival	1998-09-19
calculated:pchum_ben_festival	1998-09-20
sil	1998-09-20
calculated:pchum_ben_festival	1998-09-21
sil	1998-09-28
calculated:ending_buddhist_lent	1998-10-05
sil	1998-10-05
calculated:kathen_kal	1998-10-06
sil	1998-10-13
sil	1998-10-19
sil	1998-10-27
calculated:water_festival	1998-11-02
calculated:water_festival	1998-11-03
sil	1998-11-03
calculated:water_festival	1998-11-04
sil	1998-11-11
sil	1998-11-18
sil	1998-11-26
sil	1998-12-03
sil	1998-12-11
sil	1998-12-17
calculated:christmas_day	1998-12-25
sil	1998-12-25
calculated:new_year_day	1999-01-01
sil	1999-01-01
sil	1999-01-09
sil	1999-01-16
sil	1999-01-24
calculated:meak_bochea	1999-01-31
sil	1999-01-31
sil	1999-02-08
calculated:valentine_day	1999-02-14
sil	1999-02-14
sil	1999-02-22
sil	1999-03-01
sil	1999-03-09
sil	1999-03-16
sil	1999-03-24
sil	1999-03-31
sil	1999-04-08
calculated:khmer_new_year_1	1999-04-14
sil	1999-04-14
calculated:khmer_new_year_2	1999-04-15
calculated:khmer_new_year_3	1999-04-16
sil	1999-04-22
calculated:visak_bochea	1999-04-29
sil	1999-04-29
calculated:royal_ploughing_ceremony	1999-05-03
sil	1999-05-07
sil	1999-05-14
sil	1999-05-22
sil	1999-05-29
sil	1999-06-06
sil	1999-06-12
sil	1999-06-20
sil	1999-06-27
sil	1999-07-05
sil	1999-07-12
calculated:buddhist_lent_candles_making_day	1999-07-20
sil	1999-07-20
calculated:the_ordained_dragon_monk	1999-07-26
sil	1999-07-27
calculated:beginning_buddhist_lent	1999-07-28
sil	1999-08-04
sil	1999-08-11
sil	1999-08-19
sil	1999-08-26
sil	1999-09-03
sil	1999-09-09
sil	1999-09-17
sil	1999-09-24
calculated:ben_1	1999-09-25
calculated:ben_2	1999-09-26
calculated:ben_3	1999-09-27
calculated:ben_4	1999-09-28
calculated:ben_5	1999-09-29
calculated:ben_6	1999-09-30
calculated:ben_7	1999-10-01
calculated:ben_8	1999-10-02
sil	1999-10-02
calculated:ben_9	1999-10-03
calculated:ben_10	1999-10-04
calculated:ben_11	1999-10-05
calculated:ben_12	1999-10-06
calculated:ben_13	1999-10-07
calculated:pchum_ben_festival	1999-10-08
calculated:pchum_ben_festival	1999-10-09
sil	1999-10-09
calculated:pchum_ben_festival	1999-10-10
sil	1999-10-17
calculated:ending_buddhist_lent	1999-10-24
sil	1999-10-24
calculated:kathen_kal	1999-10-25
sil	1999-11-01
sil	1999-11-07
sil	1999-11-15
calculated:water_festival	1999-11-21
calculated:water_festival	1999-11-22
sil	1999-11-22
calculated:water_festival	1999-11-23
sil	1999-11-30
sil	1999-12-07
sil	1999-12-15
sil	1999-12-22
calculated:christmas_day	1999-12-25
sil	1999-12-30
sil	2000-01-05
sil	2000-01-13
sil	2000-01-20
sil	2000-01-28
sil	2000-02-04
sil	2000-02-12
sil	2000-02-19
sil	2000-02-27
sil	2000-03-04
sil	2000-03-12
sil	2000-03-19
sil	2000-03-27
sil	2000-04-03
sil	2000-04-11
sil	2000-04-18
sil	2000-04-26
sil	2000-05-02
sil	2000-05-10
sil	2000-05-17
sil	2000-05-25
sil	2000-06-01
sil	2000-06-09
sil	2000-06-16
sil	2000-06-24
sil	2000-07-01
sil	2000-07-09
sil	2000-07-16
sil	2000-07-24
sil	2000-07-31
sil	2000-08-08
sil	2000-08-15
sil	2000-08-23
sil	2000-08-29
sil	2000-09-06
sil	2000-09-13
sil	2000-09-21
sil	2000-09-28
sil	2000-10-06
sil	2000-10-13
sil	2000-10-21
sil	2000-10-27
sil	2000-11-04
sil	2000-11-11
sil	2000-11-19
sil	2000-11-26
sil	2000-12-04
sil	2000-12-11
sil	2000-12-19
sil	2000-12-25
sil	2001-01-02
sil	2001-01-09
sil	2001-01-17
sil	2001-01-24
sil	2001-02-01
sil	2001-02-08
sil	2001-02-16
sil	2001-02-22
sil	2001-03-02
sil	2001-03-09
sil	2001-03-17
sil	2001-03-24
sil	2001-04-01
sil	2001-04-08
sil	2001-04-16
sil	2001-04-22
sil	2001-04-30
sil	2001-05-07
sil	2001-05-15
sil	2001-05-22
sil	2001-05-30
sil	2001-06-06
sil	2001-06-14
sil	2001-06-20
sil	2001-06-28
sil	2001-07-05
sil	2001-07-13
sil	2001-07-20
sil	2001-07-28
sil	2001-08-04
sil	2001-08-12
sil	2001-08-18
sil	2001-08-26
sil	2001-09-02
sil	2001-09-10
sil	2001-09-17
sil	2001-09-25
sil	2001-10-02
sil	2001-10-10
sil	2001-10-16
sil	2001-10-24
sil	2001-10-31
sil	2001-11-08
sil	2001-11-15
sil	2001-11-23
sil	2001-11-30
sil	2001-12-08
sil	2001-12-14
sil	2001-12-22
sil	2001-12-29
sil	2002-01-06
sil	2002-01-13
sil	2002-01-21
sil	2002-01-28
sil	2002-02-05
sil	2002-02-11
sil	2002-02-19
sil	2002-02-26
sil	2002-03-06
sil	2002-03-13
sil	2002-03-21
sil	2002-03-28
sil	2002-04-05
sil	2002-04-11
sil	2002-04-19
sil	2002-04-26
sil	2002-05-04
sil	2002-05-11
sil	2002-05-19
sil	2002-05-26
sil	2002-06-03
sil	2002-06-09
sil	2002-06-17
sil	2002-06-24
sil	2002-07-02
sil	2002-07-09
sil	2002-07-17
sil	2002-07-24
sil	2002-08-01
sil	2002-08-08
sil	2002-08-16
sil	2002-08-23
sil	2002-08-31
sil	2002-09-06
sil	2002-09-14
sil	2002-09-21
sil	2002-09-29
sil	2002-10-06
sil	2002-10-14
sil	2002-10-21
sil	2002-10-29
sil	2002-11-04
sil	2002-11-12
sil	2002-11-19
sil	2002-11-27
sil	2002-12-04
sil	2002-12-12
sil	2002-12-19
sil	2002-12-27
sil	2003-01-02
sil	2003-01-10
sil	2003-01-17
sil	2003-01-25
sil	2003-02-01
sil	2003-02-09
sil	2003-02-16
sil	2003-02-24
sil	2003-03-02
sil	2003-03-10
sil	2003-03-17
sil	2003-03-25
sil	2003-04-01
sil	2003-04-09
sil	2003-04-16
sil	2003-04-24
sil	2003-04-30
sil	2003-05-08
sil	2003-05-15
sil	2003-05-23
sil	2003-05-30
sil	2003-06-07
sil	2003-06-14
sil	2003-06-22
sil	2003-06-28
sil	2003-07-06
sil	2003-07-13
sil	2003-07-21
sil	2003-07-28
sil	2003-08-05
sil	2003-08-12
sil	2003-08-20
sil	2003-08-26
sil	2003-09-03
sil	2003-09-10
sil	2003-09-18
sil	2003-09-25
sil	2003-10-03
sil	2003-10-10
sil	2003-10-18
sil	2003-10-24
sil	2003-11-01
sil	2003-11-08
sil	2003-11-16
sil	2003-11-23
sil	2003-12-01
sil	2003-12-08
sil	2003-12-16
sil	2003-12-22
sil	2003-12-30
sil	2004-01-06
sil	2004-01-14
sil	2004-01-21
sil	2004-01-29
sil	2004-02-05
sil	2004-02-13
sil	2004-02-19
sil	2004-02-27
sil	2004-03-05
sil	2004-03-13
sil	2004-03-20
sil	2004-03-28
sil	2004-04-04
sil	2004-04-12
sil	2004-04-18
sil	2004-04-26
sil	2004-05-03
sil	2004-05-11
sil	2004-05-18
sil	2004-05-26
sil	2004-06-02
sil	2004-06-10
sil	2004-06-16
sil	2004-06-24
sil	2004-07-01
sil	2004-07-09
sil	2004-07-16
sil	2004-07-24
sil	2004-07-31
sil	2004-08-08
sil	2004-08-15
sil	2004-08-23
sil	2004-08-30
sil	2004-09-07
sil	2004-09-13
sil	2004-09-21
sil	2004-09-28
sil	2004-10-06
sil	2004-10-13
sil	2004-10-21
sil	2004-10-28
sil	2004-11-05
sil	2004-11-11
sil	2004-11-19
sil	2004-11-26
sil	2004-12-04
sil	2004-12-11
sil	2004-12-19
sil	2004-12-26
sil	2005-01-03
sil	2005-01-09
sil	2005-01-17
sil	2005-01-24
sil	2005-02-01
sil	2005-02-08
sil	2005-02-16
sil	2005-02-23
sil	2005-03-03
sil	2005-03-09
sil	2005-03-17
sil	2005-03-24
sil	2005-04-01
sil	2005-04-08
sil	2005-04-16
sil	2005-04-23
sil	2005-05-01
sil	2005-05-07
sil	2005-05-15
sil	2005-05-22
sil	2005-05-30
sil	2005-06-06
sil	2005-06-14
sil	2005-06-21
sil	2005-06-29
sil	2005-07-06
sil	2005-07-14
sil	2005-07-21
sil	2005-07-29
sil	2005-08-05
sil	2005-08-13
sil	2005-08-20
sil	2005-08-28
sil	2005-09-03
sil	2005-09-11
sil	2005-09-18
sil	2005-09-26
sil	2005-10-03
sil	2005-10-11
sil	2005-10-18
sil	2005-10-26
sil	2005-11-01
sil	2005-11-09
sil	2005-11-16
sil	2005-11-24
sil	2005-12-01
sil	2005-12-09
sil	2005-12-16
sil	2005-12-24
sil	2005-12-30
sil	2006-01-07
sil	2006-01-14
sil	2006-01-22
sil	2006-01-29
sil	2006-02-06
sil	2006-02-13
sil	2006-02-21
sil	2006-02-27
sil	2006-03-07
sil	2006-03-14
sil	2006-03-22
sil	2006-03-29
sil	2006-04-06
sil	2006-04-13
sil	2006-04-21
sil	2006-04-27
sil	2006-05-05
sil	2006-05-12
sil	2006-05-20
sil	2006-05-27
sil	2006-06-04
sil	2006-06-11
sil	2006-06-19
sil	2006-06-25
sil	2006-07-03
sil	2006-07-10
sil	2006-07-18
sil	2006-07-25
sil	2006-08-02
sil	2006-08-09
sil	2006-08-17
sil	2006-08-23
sil	2006-08-31
sil	2006-09-07
sil	2006-09-15
sil	2006-09-22
sil	2006-09-30
sil	2006-10-07
sil	2006-10-15
sil	2006-10-21
sil	2006-10-29
sil	2006-11-05
sil	2006-11-13
sil	2006-11-20
sil	2006-11-28
sil	2006-12-05
sil	2006-12-13
sil	2006-12-19
sil	2006-12-27
sil	2007-01-03
sil	2007-01-11
sil	2007-01-18
sil	2007-01-26
sil	2007-02-02
sil	2007-02-10
sil	2007-02-16
sil	2007-02-24
sil	2007-03-03
sil	2007-03-11
sil	2007-03-18
sil	2007-03-26
sil	2007-04-02
sil	2007-04-10
sil	2007-04-16
sil	2007-04-24
sil	2007-05-01
sil	2007-05-09
sil	2007-05-16
sil	2007-05-24
sil	2007-05-31
sil	2007-06-08
sil	2007-06-14
sil	2007-06-22
sil	2007-06-29
sil	2007-07-07
sil	2007-07-14
sil	2007-07-22
sil	2007-07-29
sil	2007-08-06
sil	2007-08-13
sil	2007-08-21
sil	2007-08-28
sil	2007-09-05
sil	2007-09-11
sil	2007-09-19
sil	2007-09-26
sil	2007-10-04
sil	2007-10-11
sil	2007-10-19
sil	2007-10-26
sil	2007-11-03
sil	2007-11-09
sil	2007-11-17
sil	2007-11-24
sil	2007-12-02
sil	2007-12-09
sil	2007-12-17
sil	2007-12-24
sil	2008-01-01
sil	2008-01-07
sil	2008-01-15
sil	2008-01-22
sil	2008-01-30
sil	2008-02-06
sil	2008-02-14
sil	2008-02-21
sil	2008-02-29
sil	2008-03-06
sil	2008-03-14
sil	2008-03-21
sil	2008-03-29
sil	2008-04-05
sil	2008-04-13
sil	2008-04-20
sil	2008-04-28
sil	2008-05-04
sil	2008-05-12
sil	2008-05-19
sil	2008-05-27
sil	2008-06-03
sil	2008-06-11
sil	2008-06-18
sil	2008-06-26
sil	2008-07-02
sil	2008-07-10
sil	2008-07-17
sil	2008-07-25
sil	2008-08-01
sil	2008-08-09
sil	2008-08-16
sil	2008-08-24
sil	2008-08-30
sil	2008-09-07
sil	2008-09-14
sil	2008-09-22
sil	2008-09-29
sil	2008-10-07
sil	2008-10-14
sil	2008-10-22
sil	2008-10-28
sil	2008-11-05
sil	2008-11-12
sil	2008-11-20
sil	2008-11-27
sil	2008-12-05
sil	2008-12-12
sil	2008-12-20
sil	2008-12-26
sil	2009-01-03
sil	2009-01-10
sil	2009-01-18
sil	2009-01-25
sil	2009-02-02
sil	2009-02-09
sil	2009-02-17
sil	2009-02-23
sil	2009-03-03
sil	2009-03-10
sil	2009-03-18
sil	2009-03-25
sil	2009-04-02
sil	2009-04-09
sil	2009-04-17
sil	2009-04-23
sil	2009-05-01
sil	2009-05-08
sil	2009-05-16
sil	2009-05-23
sil	2009-05-31
sil	2009-06-07
sil	2009-06-15
sil	2009-06-22
sil	2009-06-30
sil	2009-07-07
sil	2009-07-15
sil	2009-07-22
sil	2009-07-30
sil	2009-08-06
sil	2009-08-14
sil	2009-08-20
sil	2009-08-28
sil	2009-09-04
sil	2009-09-12
sil	2009-09-19
sil	2009-09-27
sil	2009-10-04
sil	2009-10-12
sil	2009-10-18
sil	2009-10-26
sil	2009-11-02
sil	2009-11-10
sil	2009-11-17
sil	2009-11-25
sil	2009-12-02
sil	2009-12-10
sil	2009-12-16
sil	2009-12-24
sil	2009-12-31
sil	2010-01-08
sil	2010-01-15
sil	2010-01-23
sil	2010-01-30
sil	2010-02-07
sil	2010-02-13
sil	2010-02-21
sil	2010-02-28
sil	2010-03-08
sil	2010-03-15
sil	2010-03-23
sil	2010-03-30
sil	2010-04-07
sil	2010-04-13
sil	2010-04-21
sil	2010-04-28
sil	2010-05-06
sil	2010-05-13
sil	2010-05-21
sil	2010-05-28
sil	2010-06-05
sil	2010-06-11
sil	2010-06-19
sil	2010-06-26
sil	2010-07-04
sil	2010-07-11
sil	2010-07-19
sil	2010-07-26
sil	2010-08-03
sil	2010-08-10
sil	2010-08-18
sil	2010-08-25
sil	2010-09-02
sil	2010-09-08
sil	2010-09-16
sil	2010-09-23
sil	2010-10-01
sil	2010-10-08
sil	2010-10-16
sil	2010-10-23
sil	2010-10-31
sil	2010-11-06
sil	2010-11-14
sil	2010-11-21
sil	2010-11-29
sil	2010-12-06
sil	2010-12-14
sil	2010-12-21
sil	2010-12-29
sil	2011-01-04
sil	2011-01-12
